id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista,peso
1395,OK,"Il campione presenta un colore carico ma omogeneo, con una pasta uniforme.",Colore carico ma omogeneo,Colore carico ma omogeneo,2018,C0Q,TG_13,1.0
1396,OK,"Il campione è carico e più intenso a tratti, con una pasta di colore uniforme.",Carico e più intenso a tratti,Carico e più intenso a tratti,2018,C0Q,TG_19,1.0
1397,OK,Il campione presenta un giallo vivo carico ma omogeneo.,Giallo vivo carico ma omogeneo,Giallo vivo carico ma omogeneo,2018,C0Q,TG_20,1.0
1398,OK,"Il campione presenta un giallo carico arancio nocciola, con una pasta uniforme.",Giallo carico arancio nocciola,Giallo carico arancio nocciola,2018,C0Q,TG_24,1.0
1399,OK,"Il campione presenta un giallo con tendenza intensa, in una pasta uniforme.",Giallo tendenza intenso,Giallo tendenza intenso,2018,C0Q,TG_26,1.0
1400,OK,Il campione presenta un paglierino carico non uniforme con un alone grigio verde.,Paglierino  carico non uniforme con alone grigio verde,Paglierino  carico non uniformeorme con alone grigio verde,2018,C0Q,TG_35,1.0
1401,FUORI_ATTRIBUTO,"È chiaro, con una fascia più bianca sotto un piatto.",Chiaro arrangiato  con fascia più bianca sotto un piatto,Chiaro aranciato  con fascia più bianca sotto un piatto,2018,C0A,Q_09,1.0
1402,FUORI_ATTRIBUTO,Il colore è disomogeneo.,Disomogeneo,Disomogeneo,2018,C0A,TG_11,1.0
1403,OK,"Il campione presenta una pasta di colore chiaro, con qualche leggerissima macchia rosata, uniforme e priva di macchie, con una frattura scalza che evidenzia una leggera microocchiatura.",Colore molto chiaro con qualche leggerissima macchia rosa,Colore molto chiaro con qualche leggerissima macchia rosa,2018,C0A,TG_13,1.0
1404,OK,"Il campione è chiaro e abbastanza omogeneo, rispettando gli standard di qualità.",Chiaro e abbastanza omogeneo,Chiaro e abbastanza omogeneo,2018,C0A,TG_14,1.0
1405,OK,"Il campione presenta un colore tendenzialmente chiaro, con aree più chiare verso l'esterno, uniforme e priva di macchie.","Tendenzialmente chiaro, ma con aree più chiare verso l'esterno","Tendenzialmente chiaro, ma con aree più chiare verso l'esterno",2018,C0A,TG_19,1.0
1406,OK,"Il campione presenta un colore chiaro, con macchie rosa, uniforme e priva di macchie.",Macchie rosa colore chiaro bello,Macchie rosa colore chiaro bello,2018,C0A,TG_20,1.0
1407,OK,"Il campione presenta un colore tendente al grigio, con una fascia più chiara sotto, uniforme e priva di macchie.",Colore tendente al grigio con fascia più chiara sotto un piatto,Colore tendente al grigio con fascia più chiara sotto un piatto,2018,C0B,Q_09,1.0
1408,OK,"Il campione presenta un colore carico e abbastanza omogeneo, conforme agli standard.",Carico abbastanza omogeneo,Carico abbastanza omogeneo,2018,C0B,TG_13,1.0
1409,OK,"Il campione presenta un colore giallo carico, uniforme e privo di macchie.",Giallo carico ma uniforme,Giallo carico ma uniformeorme,2018,C0B,TG_14,1.0
1410,OK,"Il campione presenta un alone centrale più carico, uniforme e privo di macchie.",Alone centrale  Più carico,Alone centrale  Più carico,2018,C0B,TG_19,1.0
1411,OK,"Il campione presenta un colore giallo che tende al carico, abbastanza uniforme e privo di macchie.",Giallo  tende al carico abbastanza uniforme,Giallo  tende al carico abbastanza uniformeorme,2018,C0B,TG_20,1.0
1412,OK,"Il campione presenta un netto alone ad anello rosato, uniforme e privo di macchie.",Netto alone ad anello rosato,Netto alone ad anello rosato,2018,C0C,Q_09,1.0
1413,OK,"Il campione presenta vistose aree con colorazione alterata, uniforme e priva di macchie.",Vistose aree con colorazione alterata,Vistose aree con colorazione alterata,2018,C0C,TG_05,1.0
1414,OK,"Il campione presenta una parte centrale vistosamente più scura, uniforme e priva di macchie.",Parte centrale vistosamente più  scura,Parte centrale vistosamente più  scura,2018,C0C,TG_11,1.0
1415,OK,"Il campione presenta un alone centrale bruno evidente, uniforme e privo di macchie.",Alone centrale bruno evidente,Alone centrale bruno evidente,2018,C0C,TG_13,1.0
1416,OK,"Il campione presenta strisce rosa su un alone centrale, uniforme e priva di macchie.",Strisce rosa su alone centrale,Strisce rosa su alone centrale,2018,C0C,TG_14,1.0
1417,ILLEGGIBILE,,Difetto so,Difetto so,2018,C0C,TG_19,1.0
1418,OK,"Il campione presenta un'enorme striscia rosa e un alone centrale scuro, uniforme e priva di macchie.",Enorme striscia rosa e alone centrale scuro,Enorme striscia rosa e alone centrale scuro,2018,C0C,TG_20,1.0
1419,OK,"Il campione presenta un colore più scuro al centro e aloni rosati in centro, uniforme e privo di macchie.",Colore più scuro in centro e aloni rosati in centro,Colore più scuro in centro e aloni rosati in centro,2018,C0G,Q_09,1.0
1420,OK,"Il campione presenta un colore più chiaro verso i piatti, uniforme e privo di macchie.",Più  chiaro verso i piatti,Più  chiaro verso i piatti,2018,C0G,TG_11,1.0
1421,OK,"Il campione presenta una pasta di colore giallo carico, uniforme e priva di macchie, con una leggera microocchiatura.",Un po' carico ma omogeneo,Un po' carico ma omogeneo,2018,C0G,TG_13,1.0
1422,OK,"Il campione presenta una pasta di colore giallo carico, uniforme e priva di macchie, con un lieve alone centrale.",Carico con lieve alone centrale,Carico con lieve alone centrale,2018,C0G,TG_19,1.0
1423,FUORI_ATTRIBUTO,"Il colore è giallo, disomogeneo e poco evidente.",Giallo disomogenea poco evidente,Giallo disomogenea poco evidente,2018,C0G,TG_20,1.0
1424,ILLEGGIBILE,,Colore carico banda più chiara sotto un piatto è per più scura nella zona centrale con la fittà microcch,Colore carico banda più chiara sotto un piatto è per più scura nella zona centrale con la fittà microcch,2018,C0L,Q_09,1.0
1425,OK,"Il campione presenta una pasta di colore giallo carico, quasi aranciato e uniforme.","Colore carico, quasi arancio","Colore carico, quasi arancio",2018,C0L,TG_13,1.0
1426,OK,"Il campione presenta una pasta di colore giallo, leggermente non omogenea.",Leggermente non omogenea,Leggermente non omogenea,2018,C0L,TG_14,1.0
1427,OK,"Il campione presenta una pasta di colore giallo, leggermente carico ma uniforme.",Giallo un Po carico  ma omogeneo,Giallo un Po carico  ma omogeneo,2018,C0L,TG_19,1.0
1428,OK,"Il campione mostra un colore giallo chiaro uniforme, senza imperfezioni.",Giallo chiaro uniforme,Giallo chiaro uniformeorme,2018,C0L,TG_20,1.0
1429,FUORI_ATTRIBUTO,Il colore è omogeneo.,Colore abbiamo omogeneo,Colore abbiamo omogeneo,2018,C0N,Q_09,1.0
1430,OK,"Il campione presenta una pasta con carica intensa, evidenziando una tonalità marcata e uniforme.",Carico,Carico,2018,C0N,TG_11,1.0
1431,OK,"Il campione presenta una pasta di colore giallo carico, aranciato e uniforme.",Carico aranciato,Carico aranciato,2018,C0N,TG_13,1.0
1432,ILLEGGIBILE,,Degradante x intensità da un piatto allaltro,Degradante x intensità da un piatto allaltro,2018,C0N,TG_14,1.0
1433,OK,"Il campione presenta una pasta di colore giallo carico, non perfettamente omogenea.","Carico, non perfettamente  Omogeneo","Carico, non perfettamente  Omogeneo",2018,C0N,TG_19,1.0
1434,OK,"Il campione presenta una pasta di colore giallo intenso, uniforme e priva di macchie.",Molto giallo,Molto giallo,2018,C0N,TG_20,1.0
1435,OK,"Il campione presenta una pasta di colore giallo carico, molto evidente al centro.",Molto Carico al centro,Molto Carico al centro,2018,C0A,Q_02,1.0
1436,OK,"Il campione presenta una pasta di colore giallo carico, con un alone che sfuma verso un piatto più bianco.",Molto carico con alone che sfuma diverso un piatto più bianco,Molto carico con alone che sfuma diverso un piatto più bianco,2018,C0A,Q_09,1.0
1437,OK,"Il campione presenta un lieve alone centrale, con tinte chiare.","Alone leggero centrale, tinte chiare","Alone leggero centrale, tinte chiare",2018,C0A,TG_04,1.0
1438,OK,Il campione presenta un alone centrale.,Alone centrale,Alone centrale,2018,C0A,TG_11,1.0
1439,OK,"Il campione presenta una pasta di colore giallo non carico, con un alone centrale più scuro e una sfumatura rosata.","Giallo non carico, con alone centrale più scuro e sfumatura rosata","Giallo non carico, con alone centrale più scuro e sfumatura rosata",2018,C0A,TG_14,1.0
1440,OK,"Il campione presenta una pasta di colore grigiastro, con un evidente alone nocciola al centro.",Grigiastro con evidente alone nocciola al centro,Grigiastro con evidente alone nocciola al centro,2018,C0A,TG_20,1.0
1441,FUORI_ATTRIBUTO,C'è un grande alone centrale scuro.,Grande alone centrale scuro,Grande alone centrale scuro,2018,C0A,TG_26,1.0
1442,FUORI_ATTRIBUTO,È disomogeneo e più scuro da un lato.,Disomogeneo più scuro da un lato,Disomogeneo più scuro da un lato,2018,C0C,Q_02,1.0
1443,OK,"Il campione presenta una pasta di colore giallo, abbastanza carico e più chiaro sotto un piatto.",Abbastanza carico Più chiaro sotto un piatto,Abbastanza carico Più chiaro sotto un piatto,2018,C0C,Q_09,1.0
1444,OK,"Il campione mostra una pasta di colore giallo pieno al centro, con una tonalità più chiara nelle aree circostanti.",Giallo pieno in centro. Più  chiaro altrove,Giallo pieno in centro. Più  chiaro altrove,2018,C0C,TG_04,1.0
1445,OK,"Il campione mostra una pasta di colore giallo chiaro, uniforme e priva di imperfezioni.",Giallo chiaro,Giallo chiaro,2018,C0C,TG_11,1.0
1446,OK,"Il campione presenta una pasta di colore giallo chiaro grigiastro ai lati, con una tonalità più carica al centro e un alone rosato.","Giallo chiaro grigiastro ai lati, più carico in centro con alone rosati","Giallo chiaro grigiastro ai lati, più carico in centro con alone rosati",2018,C0C,TG_14,1.0
1447,OK,Il campione mostra una colorazione gialla carica al centro.,Più carico al centro con colorazione gialla carica,Più carico al centro con colorazione gialla carica,2018,C0C,TG_20,1.0
1448,FUORI_ATTRIBUTO,C'è un alone centrale.,Alone centrale,Alone centrale,2018,C0C,TG_26,1.0
1449,OK,Il campione presenta una pasta carica al centro.,Carico al centro,Carico al centro,2018,C0E,Q_02,1.0
1450,OK,"La pasta del campione è chiara e uniforme, senza variazioni di colore o macchie.",Chiaro e unifirme,Chiaro e uniformeirme,2018,C0E,Q_09,1.0
1451,OK,Il campione mostra una pasta omogenea di colore chiaro.,Omogeneo chiaro,Omogeneo chiaro,2018,C0E,TG_04,1.0
1452,CONFORME,"Il campione presenta una pasta di colore chiaro, conforme agli standard di qualità.",Chiaro,Chiaro,2018,C0E,TG_11,0.5
1453,OK,Il campione presenta una pasta di colore giallo chiaro con leggere macchioline rosate.,Giallo chiaro con leggere macchioline rosate,Giallo chiaro con leggere macchioline rosate,2018,C0E,TG_14,1.0
1454,OK,"Il campione mostra una leggera carica al centro, ma generalmente poco carico, con una presenza importante di grani di tirosina.","Leggermente più carico al centro ma generalmente poco carico, presenza importante di grani di tirosina","Leggermente più carico al centro ma generalmente poco carico, presenza importante di grani di tirosina",2018,C0E,TG_20,1.0
1455,OK,"Il campione tende a un colore chiaro e presenta una pasta uniforme, senza disomogeneità.",Tende al chiaro e all uniforme,Tende al chiaro e all uniformeorme,2018,C0E,TG_26,1.0
1456,OK,Il campione presenta una pasta carica al centro.,carico al centro,carico al centro,2018,C0G,Q_02,1.0
1457,OK,Il campione mostra un alone evidente.,Alone evidente,Alone evidente,2018,C0G,Q_09,1.0
1458,OK,"Il campione presenta un alone centrale, mentre il resto della pasta è di colore paglierino e chiaro.","Alone centrale, il resto paglierino, chiaro","Alone centrale, il resto paglierino, chiaro",2018,C0G,TG_04,1.0
1459,OK,Il campione mostra un alone scuro centrale.,Alone scuro centrale,Alone scuro centrale,2018,C0G,TG_11,1.0
1460,OK,Il campione presenta una pasta di colore giallo con un leggero alone più scuro.,Giallo con leggero alone più scuro,Giallo con leggero alone più scuro,2018,C0G,TG_14,1.0
1461,OK,Il campione presenta un alone carico di tonalità nocciola al centro.,Alone carico quasi nocciola al centro,Alone carico quasi nocciola al centro,2018,C0G,TG_20,1.0
1462,FUORI_ATTRIBUTO,È chiaro con un alone centrale e macchie rosa.,Chiaro alone centrale macchie rosa,Chiaro alone centrale macchie rosa,2018,C0G,TG_26,1.0
1463,FUORI_ATTRIBUTO,È carico al centro.,Carico al centro,Carico al centro,2018,C0Q,Q_02,1.0
1464,OK,"Il campione mostra un colore carico, con una macchia rosata.",Molto carico e forse 1 macchia rosata,Molto carico e forse 1 macchia rosata,2018,C0Q,Q_09,1.0
1465,OK,"Il campione presenta un colore carico, maggiormente al centro.","Carico, maggiormente  al centro","Carico, maggiormente  al centro",2018,C0Q,TG_04,1.0
1466,OK,"La pasta del campione è caratterizzata da un colore saturo, evidenziando una tonalità intensa.",Saturo,Saturo,2018,C0Q,TG_11,1.0
1467,OK,Il campione è di colore giallo chiaro con un alone più carico e una sfumatura rosa nelle aree spugnose.,Giallo chiaro con alone più carico e sfumatura rosa nelle aree spugnose,Giallo chiaro con alone più carico e sfumatura rosa nelle aree spugnose,2018,C0Q,TG_14,1.0
1468,OK,Il campione è non omogeneo e presenta un eccessivo carico al centro.,"Non omogeneo, eccessivamente carico al centro","Non omogeneo, eccessivamente carico al centro",2018,C0Q,TG_20,1.0
1469,OK,Il campione è di colore scuro e non uniforme.,Scuro non uniforme,Scuro non uniformeorme,2018,C0Q,TG_26,1.0
1470,OK,Il campione presenta una leggera sfumatura.,Leggermente Sfumato,Leggermente Sfumato,2018,C0R,Q_02,1.0
1471,OK,Il campione è molto carico ma omogeneo.,Molto carico ma omogeneo,Molto carico ma omogeneo,2018,C0R,Q_09,1.0
1472,OK,Il campione è carico di giallo e presenta un bel colore da sbrinz.,Carico di giallo. Bel colore da sbrinz,Carico di giallo. Bel colore da sbrinz,2018,C0R,TG_04,1.0
1473,OK,Il campione è di colore giallo saturo.,Giallo saturo,Giallo saturo,2018,C0R,TG_11,1.0
1474,OK,"Il campione presenta una pasta di giallo chiaro omogeneo, senza macchie o variazioni.",Giallo chiaro omogeneo,Giallo chiaro omogeneo,2018,C0R,TG_14,1.0
1475,OK,Il campione è di colore giallo molto carico.,Giallo molto carico,Giallo molto carico,2018,C0R,TG_26,1.0
1476,OK,Il campione è molto carico al centro.,Molto carico al centro,Molto carico al centro,2018,C0C,Q_02,1.0
1477,OK,Il campione presenta un colore carico con un alone.,Carico con alone,Carico con alone,2018,C0C,Q_09,1.0
1478,OK,Il campione è carico al centro.,Carico al centro,Carico al centro,2018,C0C,TG_04,1.0
1479,FUORI_ATTRIBUTO,Il piatto è più chiaro.,Un piatto più chiaro,Un piatto più chiaro,2018,C0C,TG_11,1.0
1480,FUORI_ATTRIBUTO,Il colore è più chiaro verso l'esterno.,Più  chiaro verso l'esterno,Più  chiaro verso l'esterno,2018,C0C,TG_12,1.0
1481,OK,Il campione presenta una pasta con un colore leggermente più carico al centro.,Colore leggermente più carico al centro,Colore leggermente più carico al centro,2018,C0C,TG_13,1.0
1482,OK,"La colorazione è non omogenea, variando dal giallo chiaro al carico, con una leggera rosatura in zona centrale.","Colorazione non omogenea, dal giallo chiaro al carico. Leggera rosatura in zona centrale","Colorazione non omogenea, dal giallo chiaro al carico. Leggera rosatura in zona centrale",2018,C0C,TG_14,1.0
1483,OK,"Al centro il colore è un po' troppo carico, mentre risulta più chiaro vicino alla crosta.","Al centro un po' troppo carico, più chiaro vicino alla crosta","Al centro un po' troppo carico, più chiaro vicino alla crosta",2018,C0C,TG_15,1.0
1484,FUORI_ATTRIBUTO,C'è una differenza tra i piatti.,Diversa fra i piatti,Diversa fra i piatti,2018,C0C,TG_19,1.0
1485,OK,Il campione presenta un colore paglierino più carico al centro.,Paglierino più  carico al centro,Paglierino più  carico al centro,2018,C0C,TG_35,1.0
1486,OK,"La pasta del campione è di un paglierino omogeneo, con una colorazione uniforme e priva di difetti.",Paglierino omogeneo,Paglierino omogeneo,2018,C0I,Q_02,1.0
1487,OK,Il campione presenta un colore giallo carico uniforme.,Giallo carico uniforme,Giallo carico uniformeorme,2018,C0I,Q_09,1.0
1488,OK,La pasta è omogenea e di un chiaro paglierino.,"Omogeneo, chiaro paglierino","Omogeneo, chiaro paglierino",2018,C0I,TG_04,1.0
1489,FUORI_ATTRIBUTO,Il sapore è carico.,Carico,Carico,2018,C0I,TG_11,1.0
1490,OK,Il campione risulta più scuro verso un piatto.,Più scuro verso un piatto,Più scuro verso un piatto,2018,C0I,TG_12,1.0
1491,OK,Il campione presenta un colore carico omogeneo.,Carico omogeneo,Carico omogeneo,2018,C0I,TG_13,1.0
1492,OK,Il campione ha un colore giallo piuttosto carico.,Giallo piuttosto carico,Giallo piuttosto carico,2018,C0I,TG_14,1.0
1493,OK,Il campione presenta un giallo un po' troppo carico.,Giallo un po' troppo carico,Giallo un po' troppo carico,2018,C0I,TG_15,1.0
1494,OK,Il campione ha un colore giallo carico ma omogeneo.,Giallo carico ma omogeneo,Giallo carico ma omogeneo,2018,C0I,TG_19,1.0
1495,OK,"Il campione presenta un colore paglierino carico omogeneo, con una tonalità leggermente ambrata solo nel sottocrosta.","Paglierino carico omogeneo, il sottocrosta ha una tonalità leggermente ambrata, ma solo il sottocrosta","Paglierino carico omogeneo, il sottocrosta ha una tonalità leggermente ambrata, ma solo il sottocrosta",2018,C0I,TG_35,1.0
1496,FUORI_ATTRIBUTO,C'è un alone centrale.,Alone centrale,Alone centrale,2018,C0M,Q_02,1.0
1497,OK,La pasta è chiara e uniforme.,Chiara e uniforme,Chiara e uniformeorme,2018,C0M,Q_09,1.0
1498,OK,"Una porzione del campione è più carica di colore, ma tende comunque al chiaro.",Una porzione è più  carica di colore. Comunque tende al chiaro,Una porzione è più  carica di colore. Comunque tende al chiaro,2018,C0M,TG_04,1.0
