id,classe,caption,commento_raw,commento_prenorm,anno,prodotto,panelista
1479,OK,Il Grana Trentino DOP è salato e presenta una leggera piccantezza.,salato e leggermente piccante,salato e leggermente piccantecante,2018,C0A,TG_13
1480,OK,Il sapore del Grana Trentino DOP è molto salato e presenta note di umami.,"molto salato, umami","molto salato, umami",2018,C0A,TG_14
1481,OK,"Il sapore del Grana Trentino DOP si presenta dolce e sapido, con una lieve piccantezza e un buon umami.","dolce sapido con lieve piccantezza, buon umami","dolce sapido con lieve piccantecantezza, buon umami",2018,C0A,TG_19
1482,OK,Pizzica salato.,pizzica salato,pizzica salato,2018,C0A,TG_20
1483,OK,Leggermente amaro.,leg amaro,leg amaro,2018,C0B,Q_09
1484,OK,"Il formaggio ha una salinità ben presente, che arricchisce il suo profilo gustativo senza sovrastare le altre note.",salato,salato,2018,C0B,TG_11
1485,OK,"Il sapore è piccante, con una leggera bruciantezza e una sapidità marcata.","piccante, un po bruciante. salato","piccantecante, un po bruciante. salato",2018,C0B,TG_13
1486,OK,Il sapore è dolce e leggermente piccante alla fine.,dolce e leggermente piccante alla fine,dolce e leggermente piccantecante alla fine,2018,C0B,TG_14
1487,OK,"Il sapore del Grana Trentino DOP è dolce e sapido, con umami abbastanza marcato e una piccantezza leggera, risultando equilibrato.","dolce sapido con umami abbastanza marcato, poco piccante ma equilibrato","dolce sapido con umami abbastanza marcato, poco piccantecante ma equilibratorato",2018,C0B,TG_19
1488,OK,"Il Grana Trentino DOP si caratterizza per una salinità marcata, che contribuisce a un sapore complessivo interessante.",salato,salato,2018,C0B,TG_20
1489,OK,Amaro e acido.,amaro acido,amaro acido,2018,C0C,Q_09
1490,OK,Salatino.,salatino...,salatino...,2018,C0C,TG_13
1491,OK,"Un po' amaro, salato e umami.","un po' amaro, salato, umami -","un po' amaro, salato, umami -",2018,C0C,TG_14
1492,OK,"Il sapore del Grana Trentino DOP è dolce e sapido, con un buon umami e una lieve piccantezza, risultando equilibrato.","dolce sapido con buon umami e lieve piccantezza, equilibrato","dolce sapido con buon umami e lieve piccantecantezza, equilibratorato",2018,C0C,TG_19
1493,OK,Il sapore è salato e presenta una piccantezza eccessiva.,salato e pizzica troppo,salato e pizzica troppo,2018,C0C,TG_20
1494,OK,"Il sapore è piccante, con una sensazione acre in gola e un buon umami.",piccante acre in gola umami,piccantecante acre in gola umami,2018,C0G,Q_09
1495,OK,Umami e acido.,umami;acido,umami;acido,2018,C0G,TG_04
1496,OK,Leggermente salato.,legg salato,legg salato,2018,C0G,TG_11
1497,OK,Il sapore è leggermente acido e piccante.,leggermente acido e piccante,leggermente acido e piccantecante,2018,C0G,TG_13
1498,OK,Il sapore presenta umami e una leggera sapidità.,"umami, un po' salato","umami, un po' salato",2018,C0G,TG_14
1499,OK,"Il sapore del Grana Trentino DOP è dolce e sapido, con umami marcato e una piccantezza media, risultando forse troppo evidente.","dolce sapido con umami marcato e piccantezza media, forse umami troppo evidente","dolce sapido con umami marcato e piccantecantezza media, forse umami troppo evidente",2018,C0G,TG_19
1500,OK,Pizzica.,pizzica,pizzica,2018,C0G,TG_20
1501,OK,"Il sapore del Grana Trentino DOP si presenta salato, con una leggera piccantezza.",legg salato e piccante,legg salato e piccantecante,2018,C0L,TG_11
1502,OK,Il sapore del Grana Trentino DOP è caratterizzato da un umami equilibrato.,umami. equilibrato.,umami. equilibratorato.,2018,C0L,TG_13
1503,OK,Il sapore del Grana Trentino DOP presenta un leggero amaro iniziale.,leggero amaro da subito,leggero amaro da subito,2018,C0L,TG_14
1504,OK,"Il Grana Trentino DOP ha una sapidità elevata, un umami presente e una piccantezza marcata.","sapidit' elevata, umami ok, piccantezza marcata","sapidit' elevata, umami ok, piccantecantezza marcata",2018,C0L,TG_19
1505,OK,"La nota salata del Grana Trentino DOP è ben definita, conferendo al formaggio una personalità distintiva.",salato,salato,2018,C0L,TG_20
1506,OK,Il sapore del Grana Trentino DOP è caratterizzato da un leggero amaro.,leg amaro,leg amaro,2018,C0N,Q_09
1507,OK,Il sapore del Grana Trentino DOP è leggermente acido.,leggermente acido,leggermente acido,2018,C0N,TG_04
1508,OK,Il formaggio è squilibrato e salato.,"squilibrato, salato.","squilibrato, salato.",2018,C0N,TG_13
1509,OK,"Il sapore del Grana Trentino DOP è salato, con un umami presente e gusti non armonici, accompagnato da una leggera piccantezza finale.","salato, umami, gusti non armonici, leggera piccantezza finale","salato, umami, gusti non armonici, leggera piccantecantezza finale",2018,C0N,TG_14
1510,OK,"Il sapore del Grana Trentino DOP è abbastanza bilanciato, con una sapidità ridotta.","abbastanza bilanciato, sapidit' ridotta","abbastanza bilanciato, sapidit' ridotta",2018,C0N,TG_19
1511,OK,Il sapore del Grana Trentino DOP è pungente.,pungente,pungente,2018,C0N,TG_20
1512,OK,"L'acidità del Grana Trentino DOP è percepita in modo negativo, con un'intensità leggera.",acidità (in negativo) intensità leggera,acidità (in negativo) intensità leggera,2018,C0A,Q_02
1513,OK,"Il Grana Trentino DOP presenta una salinità evidente, che si integra armoniosamente con le altre caratteristiche gustative.",salato,salato,2018,C0A,Q_09
1514,OK,"Il sapore del Grana Trentino DOP è pungente e amaro, ma non in eccesso.",pungente. amaro. il tutto non in eccesso,pungente. amaro. il tutto non in eccesso,2018,C0A,TG_04
1515,OK,Il sapore del Grana Trentino DOP è caratterizzato da un amaro.,amaro,amaro,2018,C0A,TG_11
1516,OK,Il Grana Trentino DOP è molto salato e leggermente piccante.,molto salato e leggemrente piccante,molto salato e leggemrente piccantecante,2018,C0A,TG_14
1517,OK,"Il sapore del Grana Trentino DOP è dolce e sapido, con un umami medio e una piccantezza contenuta, risultando abbastanza equilibrato.","dolce sapido con umami medio, piccantezza contenuta, abbastanza equilibrato","dolce sapido con umami medio, piccantecantezza contenuta, abbastanza equilibratorato",2018,C0A,TG_20
1518,OK,"Il sapore del Grana Trentino DOP è sbilanciato, con una piccantezza eccessiva e un sapore salato predominante.",piccante sbilanciato e salato troppo,piccantecante sbilanciato e salato troppo,2018,C0A,TG_26
1519,OK,"Il sapore del Grana Trentino DOP è inizialmente acido e sovrastante, ma poi si presenta equilibrato.","acido inizialmente sovrastante, poi equilibrato","acido inizialmente sovrastante, poi equilibratorato",2018,C0C,Q_02
1520,OK,Il Grana Trentino DOP ha un sapore leggermente salato e piccante.,leggero salato e piccante,leggero salato e piccantecante,2018,C0C,Q_09
1521,OK,"Il sapore presenta una nota pungente di sale, con una leggera percezione umami e una dolcezza accennata.",pungente di sale. umami. fors'anche dolce,pungente di sale. umami. fors'anche dolce,2018,C0C,TG_04
1522,OK,Il sapore è caratterizzato da una leggera mancanza di sale e una nota amarognola.,"manca sale, leggermente amaro","manca sale, leggermente amaro",2018,C0C,TG_11
1523,OK,"I gusti risultano abbastanza equilibrati, con una leggera piccantezza.",gusti abbastanza equilibrati e piccante leggero,gusti abbastanza equilibratorati e piccantecante leggero,2018,C0C,TG_14
1524,OK,"Il sapore è equilibrato, con una dolcezza sapida e un umami medio, accompagnato da una piccantezza contenuta e una lieve nota rinfrescante.","equilibrato, dolce sapido con umami medio, piccantezza contenuta, lieve nota rinfrescante","equilibratorato, dolce sapido con umami medio, piccantecantezza contenuta, lieve nota rinfrescante",2018,C0C,TG_20
1525,OK,Il sapore è caratterizzato da una nota amara e una piccantezza.,amaro e piccante,amaro e piccantecante,2018,C0C,TG_26
1526,OK,"Il sapore è equilibrato, ma tende a una piccantezza da formaggio pronto.",equilibrato;ma tendente al piccante da formaggio pronto,equilibratorato;ma tendente al piccantecante da formaggio pronto,2018,C0E,Q_02
1527,OK,Il sapore è acido con una leggera piccantezza.,acido e leg piccante,acido e leg piccantecante,2018,C0E,Q_09
1528,OK,"Il sapore è salato, con una leggera nota amara e piccante.","salato, amaro, piccante leggero","salato, amaro, piccantecante leggero",2018,C0E,TG_04
1529,OK,"Il sapore del Grana Trentino DOP è dolce, con una delicatezza che lo rende particolarmente apprezzabile.","dolce,","dolce,",2018,C0E,TG_11
1530,OK,"La piccantezza è assente, ma l'umami tende a coprire, con una punta di amaro.","piccante assente ma umami tende a coprire, punta di amaro","piccantecante assente ma umami tende a coprire, punta di amaro",2018,C0E,TG_14
1531,OK,"Il sapore è marcatamente sapido, con una nota piccante eccessiva e una lieve acidità.","marcatamente sapido con nota piccante eccessiva, lieve acidit'","marcatamente sapido con nota piccantecante eccessiva, lieve acidit'",2018,C0E,TG_20
1532,OK,"Il sapore presenta un'acidità e un'amarezza di intensità leggera, che risultano negative.",acido amaro intensità leggera (in negativo),acido amaro intensità leggera (in negativo),2018,C0G,Q_02
1533,OK,Il sapore è leggermente salato.,leg salato,leg salato,2018,C0G,Q_09
1534,OK,"Il sapore è amaro, ma tollerabile.",amaro. tollerabile,amaro. tollerabile,2018,C0G,TG_04
1535,OK,Il sapore è caratterizzato da una piccantezza.,piccante,piccantecante,2018,C0G,TG_11
1536,OK,"La sapidità è elevata, con una piccantezza marcata e un umami pronunciato, ma non molto equilibrato.","sapidit' elevata, piccantezza marcata, umami marcato, non molto equilibrato","sapidit' elevata, piccantecantezza marcata, umami marcato, non molto equilibratorato",2018,C0G,TG_20
1537,OK,Il sapore è salato e presenta una piccantezza.,salato e piccante,salato e piccantecante,2018,C0G,TG_26
1538,OK,"Il sapore è acido e amaro, con un'intensità leggera/moderata.",acido amaro intensità leggera/moderata,acido amaro intensità leggera/moderata,2018,C0Q,Q_02
1539,OK,Il sapore è salato con una leggera piccantezza.,salato leg piccante,salato leg piccantecante,2018,C0Q,Q_09
1540,OK,"Il sapore è delicato, senza note predominanti.",niente sovrasta. delicato,niente sovrasta. delicato,2018,C0Q,TG_04
1541,OK,Il formaggio è piuttosto insapore.,piuttosto insapore,piuttosto insapore,2018,C0Q,TG_11
1542,OK,I gusti sono equilibrati e non piccanti.,gusti equilibrati e no piccante,gusti equilibratorati e no piccantecante,2018,C0Q,TG_14
1543,OK,"Il sapore presenta una sapidità medio elevata, piccantezza marcata e lieve nota rinfrescante.","sapidit' medio elevata, piccantezza marcata, lieve nota rinfrescante","sapidit' medio elevata, piccantecantezza marcata, lieve nota rinfrescante",2018,C0Q,TG_20
1544,OK,Il formaggio ha un sapore acido.,acido,acido,2018,C0Q,TG_26
1545,OK,"Il Grana Trentino DOP si distingue per un sapore equilibrato, con una perfetta armonia tra dolcezza e sapidità.",equilibrato,equilibratorato,2018,C0R,Q_02
1546,FUORI_ATTRIBUTO,"Non è sgradevole, ma non lo riconosco come grana; ha odori e consistenze troppo forti.","Non sgradevole, ma non lo riconosco come grana. troppo forti odori e consistenze","Non sgradevole, ma non lo riconosco come grana. troppo forti odori e consistenze",2018,C0R,TG_04
1547,OK,Il sapore si presenta poco salato.,poco salato,poco salato,2018,C0R,TG_11
1548,OK,Il sapore ha una leggera predominanza umami.,leggera predominanza umami,leggera predominanza umami,2018,C0R,TG_14
1549,OK,"Il sapore è dolce, con sapidità medio bassa e una nota amara.","dolce, sapidit' medio bassa, con nota amara","dolce, sapidit' medio bassa, con nota amara",2018,C0R,TG_20
1550,OK,Il sapore presenta una nota amara.,amaro,amaro,2018,C0R,TG_26
1551,OK,Il formaggio ha un'acidità leggera e una piccantezza leggera.,acido intensità leggera;piccante intensità leggera,acido intensità leggera;piccantecante intensità leggera,2018,C0C,Q_02
1552,OK,"Il formaggio presenta una nota leggera, che contribuisce a un'esperienza gustativa complessiva piacevole.",leggero,leggero,2018,C0C,Q_09
1553,OK,"Il Grana Trentino DOP offre un buon equilibrio, con una leggera dolcezza che si fonde con le note salate.","buon equilibrio, fors'anche dolce","buon equilibratorio, fors'anche dolce",2018,C0C,TG_04
1554,OK,Il formaggio è acido e piccante.,acido;piccante,acido;piccantecante,2018,C0C,TG_05
1555,OK,Il sapore è salato e leggermente pungente.,salato e leggermente pungente,salato e leggermente pungente,2018,C0C,TG_11
1556,OK,Il sapore è molto piccante.,molto piccante,molto piccantecante,2018,C0C,TG_12
1557,OK,"Il sapore è acido, salato e piccante.","acido, salato e piccante","acido, salato e piccantecante",2018,C0C,TG_13
1558,OK,"Il sapore è piccante e acido, non molto salato, con umami ben presente.","piccante e acido, non molto salato, umami ben presente","piccantecante e acido, non molto salato, umami ben presente",2018,C0C,TG_14
1559,OK,"Il sapore del Grana Trentino DOP è abbastanza equilibrato, con una buona interazione tra le diverse note gustative.",abbastanza equilibrato,abbastanza equilibratorato,2018,C0C,TG_15
1560,OK,"Il sapore è leggermente salato e acido, ma non tanto da essere spiacevole.","Leggermente salato e acido, ma non tanto da essere spiacevole","Leggermente salato e acido, ma non tanto da essere spiacevole",2018,C0C,TG_19
1561,OK,"Il sapore del Grana Trentino DOP si presenta equilibrato, con una leggera piccantezza percettibile.",abbastanza ecqulibrato piccante leggermente percettibile,abbastanza ecqulibrato piccantecante leggermente percettibile,2018,C0C,TG_35
1562,OK,"Il Grana Trentino DOP presenta note amare e acide, senza eccessi, risultando complessivamente ben bilanciato.","amaro, acido. non eccede in nulla. non dolce. non piccante","amaro, acido. non eccede in nulla. non dolce. non piccantecante",2018,C0I,TG_04
1563,OK,Il formaggio è acido e amaro.,acido;damaro,acido;damaro,2018,C0I,TG_05
1564,OK,Il formaggio è dolce e amaro.,"dolce, amaro","dolce, amaro",2018,C0I,TG_11
1565,OK,"Il sapore del Grana Trentino DOP è caratterizzato da una marcata piccantezza, accompagnata da un intenso umami e una sapidità evidente.","piccante, umami carico, salato","piccantecante, umami carico, salato",2018,C0I,TG_14
1566,OK,Il sapore del Grana Trentino DOP presenta un'acidità e una sapidità prevalenti.,acido e salato prevalenti,acido e salato prevalenti,2018,C0I,TG_15
1567,OK,"Il sapore del Grana Trentino DOP è dolce e leggermente salato, con una piccantezza che si avverte alla fine, accompagnata da una certa untuosità.","dolce e un po' salato, leggermente piccante alla fine, untuosità","dolce e un po' salato, leggermente piccantecante alla fine, untuosità",2018,C0I,TG_19
1568,OK,"Il sapore del Grana Trentino DOP è caratterizzato da un glutammato prevalente che segue una nota dolce, con assenza di piccantezza.","glutammato prevalente segue la nota dolce, assenza del piccante","glutammato prevalente segue la nota dolce, assenza del piccantecante",2018,C0I,TG_35
1569,OK,"Il formaggio ha una leggera salinità, che si integra bene con le altre caratteristiche gustative.",leggero salato,leggero salato,2018,C0M,Q_09
1570,OK,"Il Grana Trentino DOP mostra note amare e acide, mantenendo un buon equilibrio senza eccessi.","amaro, acido. non in eccesso.","amaro, acido. non in eccesso.",2018,C0M,TG_04
1571,OK,"Il sapore del Grana Trentino DOP è leggermente acido, contribuendo a un profilo gustativo interessante.",leggermente acdido,leggermente acdido,2018,C0M,TG_05
1572,OK,"Il sapore del Grana Trentino DOP è caratterizzato da un amaro leggero, mentre il resto è bilanciato.","amaro leggero, il resto bilanciato","amaro leggero, il resto bilanciato",2018,C0M,TG_11
1573,OK,"Il Grana Trentino DOP presenta una salinità ben definita, che arricchisce il suo profilo gustativo.",salato,salato,2018,C0M,TG_12
1574,OK,"Il formaggio ha un sapore delicato, che si esprime in un equilibrio armonioso tra le diverse note.",delicato,delicato,2018,C0M,TG_13
